date,AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
20200128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20200227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20200229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20200302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20200303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20200304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20200305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20200306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
20200307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20200309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20200310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20200311,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20200312,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20200313,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20200314,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20200315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
20200316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0
20200317,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0
20200318,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0
20200319,0,0,0,0,0,5,0,1,0,0,1,9,0,0,0,0,3,0,0,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0
20200320,0,0,0,0,0,2,2,2,1,0,2,3,0,0,0,0,1,0,0,0,4,2,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,23,1,0,0,0,0,0,0,0,0,2,0,0,0,2,12,3,0,0
20200321,0,0,0,0,1,4,1,1,0,0,2,1,0,0,0,0,1,2,1,1,4,2,0,0,10,1,2,0,0,0,0,0,0,0,6,0,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0
20200322,0,0,0,0,1,3,1,1,0,0,1,9,1,0,0,0,3,2,0,1,4,4,1,0,13,0,0,0,0,0,0,0,0,0,7,0,2,70,0,1,0,0,1,0,2,0,0,0,1,1,0,0,15,0,0,0
20200323,0,0,0,0,0,0,1,5,1,0,1,2,0,0,0,0,3,1,0,0,14,6,0,0,21,0,0,0,0,0,0,0,0,1,11,0,1,0,3,0,1,4,1,0,2,0,2,3,0,3,0,3,11,1,0,0
20200324,0,0,0,0,3,13,4,2,0,1,4,7,0,0,0,0,4,5,0,1,12,9,1,0,29,0,0,0,0,0,0,0,0,0,20,1,5,96,2,1,1,1,0,0,0,0,0,1,0,1,0,2,9,0,0,0
20200325,1,0,2,0,1,13,8,7,0,1,4,8,0,0,1,0,3,2,1,0,19,7,0,0,25,0,5,0,1,0,1,0,0,0,21,0,0,75,2,2,3,4,0,0,2,0,1,3,0,2,0,1,13,2,0,0
20200326,0,1,1,0,2,12,5,2,1,1,6,8,0,0,0,0,7,3,0,0,18,9,2,0,48,1,0,0,4,0,1,0,0,0,27,0,4,100,5,2,0,5,0,0,2,0,0,6,0,4,0,1,24,1,0,0
20200327,0,2,0,0,5,13,7,6,0,2,6,16,0,0,2,3,8,7,1,2,36,15,3,1,53,2,0,0,2,0,1,0,0,1,32,0,4,134,4,1,3,6,1,0,0,0,3,5,1,1,0,1,16,5,0,0
20200328,1,0,2,0,2,23,13,6,1,4,20,5,0,0,0,1,13,7,1,2,18,15,7,0,71,1,2,0,5,1,1,1,2,0,51,1,4,209,6,7,1,12,0,0,4,0,0,4,0,3,0,2,21,0,0,0
20200329,0,1,1,0,2,22,3,1,1,1,2,11,0,0,1,1,18,1,1,1,14,27,7,2,68,4,0,0,1,0,0,0,0,1,26,0,3,237,4,1,1,4,2,3,3,0,1,7,0,5,0,0,17,0,0,0
20200330,1,2,1,0,3,10,4,2,4,1,7,7,0,0,2,1,8,3,2,0,34,25,11,0,86,1,3,0,2,3,2,1,0,0,49,2,4,253,10,1,0,11,1,1,2,0,6,0,2,3,0,0,11,1,1,0
20200331,0,7,1,0,4,20,18,33,0,1,14,24,1,0,1,1,26,14,1,2,54,29,8,2,114,2,1,1,4,0,2,1,1,0,98,1,5,332,16,6,3,14,2,4,4,0,10,7,1,2,0,1,14,2,0,0
20200401,0,13,2,0,5,18,11,16,2,1,10,28,1,1,2,2,42,16,1,6,34,34,9,2,125,5,4,0,2,1,2,0,1,1,111,1,8,391,10,7,2,11,3,2,4,1,1,17,2,7,0,3,20,8,0,0
20200402,0,6,2,0,3,32,17,27,1,3,41,24,0,0,2,0,16,13,3,3,37,42,12,0,125,1,1,0,4,0,6,0,1,1,205,1,6,432,16,4,0,16,1,2,5,0,8,12,0,7,0,1,28,7,1,0
20200403,0,3,0,0,9,34,14,19,3,1,35,21,1,1,0,0,53,24,4,11,60,36,20,2,117,4,0,0,3,0,3,0,1,2,136,3,8,562,10,4,3,12,3,2,0,0,5,20,0,5,0,0,28,6,0,0
20200404,2,8,2,0,11,39,15,34,6,0,28,17,0,1,3,1,33,14,4,6,39,39,17,1,112,2,5,0,6,0,5,0,0,2,242,1,11,630,11,4,1,34,3,3,9,0,6,15,1,6,0,3,27,19,0,0
20200405,1,2,2,0,12,43,14,24,1,2,27,10,0,1,8,0,31,11,1,3,68,66,21,0,120,5,10,0,8,1,7,0,2,0,126,1,6,594,17,4,4,14,2,8,4,0,1,22,0,-1,1,2,21,12,1,0
20200406,0,5,0,0,1,24,10,17,2,5,18,18,0,0,3,0,33,12,3,5,35,78,16,0,141,1,5,0,8,0,2,0,0,0,150,0,3,599,23,5,1,12,1,2,0,2,21,13,5,3,0,1,21,9,1,0
20200407,0,6,0,0,8,31,29,71,-2,4,60,100,0,1,1,3,73,34,2,14,70,67,22,2,158,4,14,1,8,0,13,1,2,4,297,1,12,731,25,16,0,78,2,3,7,2,7,14,0,9,0,0,22,15,0,0
20200408,1,10,2,0,7,68,14,0,5,4,13,33,0,0,1,2,82,30,11,6,70,100,31,2,151,5,5,0,8,0,7,0,2,5,338,3,10,779,26,12,6,69,1,5,12,0,7,23,0,12,0,0,14,7,0,0
20200409,0,8,3,0,9,50,33,103,5,2,45,17,0,0,2,3,66,42,4,8,50,110,30,2,156,11,19,0,9,0,12,1,2,3,267,3,9,799,20,1,0,29,9,8,4,0,15,22,0,34,0,0,16,12,1,0
20200410,0,6,2,0,8,49,24,68,6,2,36,37,0,1,2,6,68,55,8,17,53,107,34,1,161,7,19,0,6,0,9,1,1,1,285,0,10,777,18,8,11,78,6,6,5,0,4,27,4,12,0,1,17,17,0,0
20200411,1,11,1,0,11,68,24,46,9,7,48,12,1,2,3,1,81,30,5,0,51,114,43,2,164,7,13,0,11,0,6,1,2,1,323,1,5,783,16,6,4,78,3,7,8,0,3,28,1,9,0,1,18,9,0,0
20200412,0,2,3,0,7,42,16,60,3,5,27,5,0,0,7,2,43,13,1,4,34,110,37,0,168,6,1,0,3,0,1,1,0,0,240,6,3,758,6,2,3,13,2,7,2,0,0,17,0,11,0,2,15,7,3,0
20200413,0,6,3,0,7,36,18,48,3,5,18,31,0,1,2,0,74,7,6,3,44,155,49,0,142,0,4,0,2,1,5,0,0,0,164,5,5,671,21,3,1,17,1,10,0,0,8,16,0,8,0,1,17,10,1,1
20200414,1,11,0,0,9,71,21,69,14,7,54,37,0,0,6,6,74,38,7,7,129,118,37,1,141,9,19,0,13,0,22,1,1,4,411,5,8,778,50,9,1,60,0,7,15,0,15,31,1,5,0,1,16,16,0,0
20200415,0,11,3,0,11,63,28,197,5,7,72,51,0,0,4,6,80,48,7,11,90,173,48,4,140,8,14,0,11,0,9,0,2,5,409,0,9,752,37,15,2,63,6,7,10,0,11,46,1,41,0,1,9,12,1,1
20200416,0,12,4,0,8,69,17,103,9,3,37,35,0,0,7,2,124,41,4,7,53,165,30,3,169,7,5,0,7,0,14,0,1,2,421,8,8,606,28,8,3,60,5,18,0,1,6,29,1,13,0,5,20,15,3,0
20200417,0,11,0,0,19,95,17,65,5,6,53,63,0,0,4,0,62,42,4,7,57,155,42,2,143,17,13,0,11,1,21,0,3,3,364,7,4,630,29,5,6,49,2,13,2,0,1,35,2,23,1,0,14,8,0,0
20200418,0,2,1,0,8,87,20,0,5,10,55,23,0,0,10,2,125,26,2,8,54,161,41,3,123,10,10,0,12,2,12,0,0,1,286,2,6,540,33,3,6,80,2,32,10,0,3,25,2,27,1,3,13,6,3,0
20200419,0,8,2,0,7,94,11,50,5,4,27,14,0,0,1,1,31,17,6,7,29,163,44,2,129,13,1,0,7,0,8,1,4,3,171,2,4,507,20,1,2,276,2,14,1,0,3,24,2,19,0,0,17,9,2,0
20200420,0,13,2,0,3,42,27,245,9,9,25,46,0,1,4,1,59,7,8,4,32,157,57,1,111,9,1,0,10,0,7,3,0,1,208,3,8,478,38,3,2,92,1,11,0,0,4,18,1,23,0,0,14,10,6,0
20200421,0,10,1,0,21,60,37,92,7,5,50,66,0,0,4,3,119,61,7,6,77,146,49,1,124,17,12,0,14,2,34,0,5,0,414,7,13,481,48,21,1,360,1,11,4,1,5,22,4,24,0,2,11,12,2,4
20200422,0,17,-1,0,21,86,22,121,15,13,54,37,0,2,7,3,97,31,3,17,127,148,47,3,131,19,19,0,10,2,29,1,5,6,343,6,8,474,53,6,3,58,3,15,16,0,9,26,2,25,0,0,7,4,0,0
20200423,0,3,3,0,20,115,44,95,12,14,69,36,0,0,6,3,123,45,2,14,67,172,52,5,109,21,10,0,8,0,11,1,7,3,332,7,9,438,46,9,0,-201,2,12,10,1,4,18,1,23,0,3,7,11,3,1
20200424,0,0,0,0,17,93,122,125,14,16,52,20,0,0,11,0,107,35,-1,6,61,108,68,3,107,21,44,0,8,0,16,0,2,2,279,6,6,422,34,9,5,71,8,-11,0,1,-2,32,4,38,0,1,5,5,3,0
20200425,0,15,2,0,0,89,-2,98,12,8,44,12,0,1,5,0,79,44,6,9,43,0,49,3,111,23,11,0,12,0,20,1,3,7,280,9,13,437,21,6,3,45,6,13,16,0,10,30,2,26,0,2,6,4,0,0
20200426,0,4,2,0,9,59,8,62,13,13,19,8,0,1,6,2,59,28,1,5,26,22,53,0,107,28,1,0,6,0,10,1,3,0,102,6,6,367,17,1,1,13,1,11,8,1,3,25,0,12,1,0,73,6,2,0
20200427,0,6,1,0,0,45,26,74,7,13,7,59,0,0,9,0,50,31,2,3,11,104,44,1,112,14,14,0,2,0,7,2,3,0,139,5,10,337,25,2,4,47,0,7,0,0,3,15,0,10,0,1,11,9,2,0
20200428,0,20,2,0,18,54,30,91,5,11,53,55,0,2,9,2,142,57,4,5,61,150,54,0,99,15,26,0,10,1,36,0,-1,0,428,6,6,335,46,10,1,119,2,6,3,0,4,27,4,34,0,0,16,19,1,0
20200429,0,3,7,0,11,78,30,79,15,12,86,67,0,0,12,2,90,164,1,12,44,252,69,1,88,18,4,0,11,1,12,0,0,6,349,2,6,377,138,7,7,479,0,12,26,2,7,42,0,30,0,0,21,8,1,0
20200430,0,24,2,0,16,95,11,89,19,6,50,27,0,0,14,0,140,49,4,10,60,157,58,1,99,24,11,0,11,0,24,0,13,6,480,11,12,306,38,8,2,97,6,15,41,4,4,50,1,30,0,2,15,8,3,0
20200501,0,10,3,0,10,91,43,82,7,12,24,34,0,0,8,3,102,61,1,5,65,154,50,2,86,28,8,0,20,0,21,4,2,9,336,8,8,289,27,8,2,62,0,13,12,4,5,34,0,29,0,1,13,11,5,0
20200502,0,9,9,0,18,98,12,0,9,13,74,20,0,0,5,0,102,54,1,8,23,130,47,1,59,24,14,0,10,0,21,1,3,3,225,8,4,299,19,8,1,64,3,17,11,0,5,31,3,35,0,1,10,7,2,0
20200503,0,2,3,0,14,44,10,97,11,11,15,3,0,0,9,0,59,17,3,0,19,158,49,1,62,24,1,0,12,0,2,1,3,2,155,12,6,280,17,0,5,26,2,24,8,0,1,20,1,44,0,1,6,5,2,0
20200504,0,6,5,0,0,39,9,59,7,9,20,45,0,1,4,1,44,18,2,5,52,86,52,0,81,9,6,0,7,0,8,0,2,0,62,5,5,226,18,0,0,14,0,21,0,0,9,17,0,24,0,0,4,1,0,0
20200505,0,17,2,0,33,63,52,138,6,11,113,66,0,0,19,0,176,62,1,8,51,122,52,4,59,27,19,0,32,0,22,0,0,6,341,6,5,230,79,9,0,554,2,14,8,3,7,22,6,29,0,0,7,13,0,0
20200506,1,27,2,0,31,95,18,85,13,3,69,23,0,0,12,1,136,51,7,14,0,208,44,1,58,30,19,0,32,0,25,6,4,19,321,7,14,232,90,6,4,94,0,15,22,5,13,42,2,0,0,0,21,9,0,0
20200507,0,9,2,0,24,92,23,79,8,16,62,25,0,0,12,1,137,37,3,8,93,132,60,0,86,23,22,0,22,0,30,0,4,3,264,3,9,951,46,7,2,310,3,18,0,2,-2,25,3,56,0,1,8,12,1,0
20200508,0,26,1,0,67,81,16,77,19,12,71,41,0,0,12,1,130,33,5,11,19,150,63,1,62,26,31,0,13,0,20,2,4,7,170,9,8,217,35,6,6,200,5,11,11,0,4,31,0,43,0,0,21,10,0,0
